Run	Location	End	Quality
SRR5876257	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/007/SRR5876257	se	87
SRR5876258	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/008/SRR5876258	se	90
SRR5876259	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/009/SRR5876259	se	90
SRR5876260	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/000/SRR5876260	se	90
SRR5876261	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/001/SRR5876261	se	91
SRR5876262	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/002/SRR5876262	se	91
SRR5876263	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/003/SRR5876263	se	91
SRR5876264	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/004/SRR5876264	se	89
SRR5876265	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/005/SRR5876265	se	89
SRR5876266	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/006/SRR5876266	se	90
SRR5876267	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/007/SRR5876267	se	89
SRR5876268	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/008/SRR5876268	se	88
SRR5876269	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/009/SRR5876269	se	86
SRR5876270	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/000/SRR5876270	se	88
SRR5876271	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/001/SRR5876271	se	89
SRR5876272	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/002/SRR5876272	se	89
SRR5876273	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/003/SRR5876273	se	89
SRR5876274	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/004/SRR5876274	se	90
SRR5876275	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR587/005/SRR5876275	se	91
