Run	Location	End	Quality
ERR2185285	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/005/ERR2185285	pe	68
ERR2185286	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/006/ERR2185286	pe	69
ERR2185287	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/007/ERR2185287	pe	62
ERR2185288	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/008/ERR2185288	pe	70
ERR2185289	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/009/ERR2185289	pe	63
ERR2185290	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/000/ERR2185290	pe	62
ERR2185291	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/001/ERR2185291	pe	49
ERR2185292	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/002/ERR2185292	pe	73
ERR2185293	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/003/ERR2185293	pe	68
ERR2185294	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/004/ERR2185294	pe	69
ERR2185295	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/005/ERR2185295	pe	66
ERR2185296	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/006/ERR2185296	pe	44
ERR2185297	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/007/ERR2185297	pe	63
ERR2185298	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/008/ERR2185298	pe	67
ERR2185299	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/009/ERR2185299	pe	59
ERR2185300	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/000/ERR2185300	pe	49
ERR2185301	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/001/ERR2185301	pe	61
ERR2185302	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/002/ERR2185302	pe	69
ERR2185303	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/003/ERR2185303	pe	66
ERR2185304	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/004/ERR2185304	pe	62
ERR2185305	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/005/ERR2185305	pe	60
ERR2185306	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/006/ERR2185306	pe	67
ERR2185307	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/007/ERR2185307	pe	64
ERR2185308	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/008/ERR2185308	pe	62
ERR2185309	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR218/009/ERR2185309	pe	49
