Run	Location	End	Quality
SRR12462812	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/012/SRR12462812	se	90
SRR12462813	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/013/SRR12462813	pe	89
SRR12462814	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/014/SRR12462814	pe	88
SRR12462815	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/015/SRR12462815	pe	88
SRR12462816	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/016/SRR12462816	pe	88
SRR12462817	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/017/SRR12462817	pe	89
SRR12462818	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/018/SRR12462818	pe	88
SRR12462819	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/019/SRR12462819	pe	90
SRR12462820	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/020/SRR12462820	pe	89
SRR12462821	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/021/SRR12462821	pe	84
SRR12462822	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/022/SRR12462822	pe	78
SRR12462823	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/023/SRR12462823	pe	73
SRR12462824	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/024/SRR12462824	pe	91
SRR12462825	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/025/SRR12462825	pe	92
SRR12462826	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/026/SRR12462826	pe	91
SRR12462827	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/027/SRR12462827	pe	90
SRR12462828	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/028/SRR12462828	pe	90
SRR12462829	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/029/SRR12462829	pe	89
SRR12462830	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/030/SRR12462830	pe	83
SRR12462831	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/031/SRR12462831	pe	81
SRR12462832	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/032/SRR12462832	pe	80
SRR12462833	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/033/SRR12462833	pe	71
SRR12462834	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/034/SRR12462834	pe	72
SRR12462835	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/035/SRR12462835	pe	74
SRR12462836	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/036/SRR12462836	pe	84
SRR12462837	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/037/SRR12462837	pe	85
SRR12462838	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR124/038/SRR12462838	pe	86
