Run	Location	End	Quality
SRR4046931	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/001/SRR4046931	pe	70
SRR4046932	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/002/SRR4046932	pe	26
SRR4046933	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/003/SRR4046933	pe	75
SRR4046934	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/004/SRR4046934	pe	25
SRR4046935	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/005/SRR4046935	pe	71
SRR4046936	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/006/SRR4046936	pe	63
SRR4046937	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/007/SRR4046937	pe	71
SRR4046938	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/008/SRR4046938	pe	65
SRR4046939	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/009/SRR4046939	pe	69
SRR4046940	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/000/SRR4046940	pe	66
SRR4046942	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/002/SRR4046942	pe	24
SRR4046943	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/003/SRR4046943	pe	60
SRR4046944	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/004/SRR4046944	se	91
SRR4046945	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/005/SRR4046945	se	92
SRR4046946	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/006/SRR4046946	se	92
SRR4046947	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/007/SRR4046947	se	90
SRR4046948	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/008/SRR4046948	se	90
SRR4046949	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/009/SRR4046949	se	90
SRR4046950	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/000/SRR4046950	se	91
SRR4046951	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/001/SRR4046951	se	90
SRR4046952	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/002/SRR4046952	pe	71
SRR4046953	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/003/SRR4046953	se	92
SRR4046954	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR404/004/SRR4046954	se	91
