Run	Location	End	Quality
ERR3975662	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/002/ERR3975662	pe	87
ERR3975663	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/003/ERR3975663	pe	87
ERR3975664	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/004/ERR3975664	pe	89
ERR3975665	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/005/ERR3975665	pe	89
ERR3975666	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/006/ERR3975666	pe	89
ERR3975667	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/007/ERR3975667	pe	89
ERR3975668	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/008/ERR3975668	pe	92
ERR3975669	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/009/ERR3975669	pe	92
ERR3975670	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/000/ERR3975670	pe	90
ERR3975671	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/001/ERR3975671	pe	90
ERR3975672	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/002/ERR3975672	pe	87
ERR3975673	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/003/ERR3975673	pe	87
ERR3975674	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/004/ERR3975674	pe	90
ERR3975675	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/005/ERR3975675	pe	90
ERR3975676	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/006/ERR3975676	pe	86
ERR3975677	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/007/ERR3975677	pe	86
ERR3975678	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/008/ERR3975678	pe	91
ERR3975679	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/009/ERR3975679	pe	91
ERR3975680	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/000/ERR3975680	pe	91
ERR3975681	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/001/ERR3975681	pe	91
ERR3975682	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/002/ERR3975682	pe	91
ERR3975683	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/003/ERR3975683	pe	91
ERR3975684	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/004/ERR3975684	pe	90
ERR3975685	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/005/ERR3975685	pe	90
ERR3975686	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/006/ERR3975686	pe	88
ERR3975687	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/007/ERR3975687	pe	88
ERR3975688	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/008/ERR3975688	pe	88
ERR3975689	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/009/ERR3975689	pe	88
ERR3975690	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/000/ERR3975690	pe	90
ERR3975691	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/001/ERR3975691	pe	90
ERR3975692	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/002/ERR3975692	pe	87
ERR3975693	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/003/ERR3975693	pe	87
ERR3975694	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/004/ERR3975694	pe	88
ERR3975695	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/005/ERR3975695	pe	88
ERR3975696	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/006/ERR3975696	pe	90
ERR3975697	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/007/ERR3975697	pe	90
ERR3975698	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/008/ERR3975698	pe	88
ERR3975699	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR397/009/ERR3975699	pe	88
