Run	Location	End	Quality
ERR1530686	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/006/ERR1530686	se	97
ERR1530688	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/008/ERR1530688	se	98
ERR1530690	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/000/ERR1530690	se	97
ERR1530693	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/003/ERR1530693	se	96
ERR1530695	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/005/ERR1530695	se	97
ERR1530697	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/007/ERR1530697	se	97
ERR1530700	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/000/ERR1530700	se	94
ERR1530702	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/002/ERR1530702	se	97
ERR1530704	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/004/ERR1530704	se	97
ERR1530707	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/007/ERR1530707	se	96
ERR1530709	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/009/ERR1530709	se	97
ERR1530711	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR153/001/ERR1530711	se	97
