Run	Location	End	Quality
ERR5170344	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/004/ERR5170344	pe	75
ERR5170345	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/005/ERR5170345	pe	61
ERR5170346	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/006/ERR5170346	pe	64
ERR5170347	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/007/ERR5170347	pe	84
ERR5170348	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/008/ERR5170348	pe	82
ERR5170349	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/009/ERR5170349	pe	72
ERR5170350	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/000/ERR5170350	pe	1
ERR5170351	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/001/ERR5170351	pe	82
ERR5170352	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/002/ERR5170352	pe	64
ERR5170353	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/003/ERR5170353	pe	10
ERR5170354	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/004/ERR5170354	pe	50
ERR5170355	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/005/ERR5170355	pe	53
ERR5170356	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/006/ERR5170356	pe	3
ERR5170357	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/007/ERR5170357	pe	82
ERR5170358	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/008/ERR5170358	pe	85
ERR5170359	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/009/ERR5170359	pe	87
ERR5170360	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/000/ERR5170360	pe	64
ERR5170361	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/001/ERR5170361	pe	89
ERR5170362	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/002/ERR5170362	pe	82
ERR5170363	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/003/ERR5170363	pe	90
ERR5170364	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/004/ERR5170364	pe	89
ERR5170365	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/005/ERR5170365	pe	89
ERR5170366	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/006/ERR5170366	pe	91
ERR5170367	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/007/ERR5170367	pe	91
ERR5170368	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/008/ERR5170368	pe	91
ERR5170369	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/009/ERR5170369	pe	90
ERR5170370	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/000/ERR5170370	pe	85
ERR5170371	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/001/ERR5170371	pe	89
ERR5170372	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/002/ERR5170372	pe	21
ERR5170373	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/003/ERR5170373	pe	89
ERR5170374	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/004/ERR5170374	pe	90
ERR5170375	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/005/ERR5170375	pe	84
ERR5170376	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/006/ERR5170376	pe	83
ERR5170377	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/007/ERR5170377	pe	90
ERR5170378	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/008/ERR5170378	pe	88
ERR5170379	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/009/ERR5170379	pe	88
ERR5170380	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/000/ERR5170380	pe	86
ERR5170381	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/001/ERR5170381	pe	95
ERR5170382	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/002/ERR5170382	pe	84
ERR5170383	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/003/ERR5170383	pe	85
ERR5170384	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/004/ERR5170384	pe	80
ERR5170385	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/005/ERR5170385	pe	93
ERR5170386	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/006/ERR5170386	pe	91
ERR5170387	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR517/007/ERR5170387	pe	3
