Run	Location	End	Quality
SRR12095627	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR120/027/SRR12095627	pe	89
SRR12095628	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR120/028/SRR12095628	pe	88
SRR7867956	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/006/SRR7867956	pe	81
SRR7867957	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/007/SRR7867957	pe	89
SRR7867958	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/008/SRR7867958	pe	89
SRR7867959	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/009/SRR7867959	pe	82
SRR7867962	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/002/SRR7867962	pe	89
SRR7867963	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/003/SRR7867963	pe	89
SRR7867964	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/004/SRR7867964	pe	89
SRR7867965	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/005/SRR7867965	pe	90
SRR7867974	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/004/SRR7867974	pe	89
SRR7867975	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/005/SRR7867975	pe	88
SRR7867976	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/006/SRR7867976	pe	88
SRR7867977	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/007/SRR7867977	pe	89
SRR7867978	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/008/SRR7867978	pe	80
SRR7867979	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/009/SRR7867979	pe	84
SRR7867980	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/000/SRR7867980	pe	88
SRR7867981	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/001/SRR7867981	pe	84
SRR7867982	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/002/SRR7867982	pe	82
SRR7867983	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/003/SRR7867983	pe	84
SRR7867984	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/004/SRR7867984	pe	82
SRR7867985	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/005/SRR7867985	pe	83
SRR7867986	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/006/SRR7867986	pe	84
SRR7867987	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR786/007/SRR7867987	pe	84
