Run	Location	End	Quality
SRR8347472	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/002/SRR8347472	se	95
SRR8347473	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/003/SRR8347473	se	92
SRR8347474	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/004/SRR8347474	se	92
SRR8347475	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/005/SRR8347475	se	75
SRR8347476	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/006/SRR8347476	se	95
SRR8347477	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/007/SRR8347477	se	93
SRR8347478	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/008/SRR8347478	se	92
SRR8347479	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/009/SRR8347479	se	96
SRR8347480	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/000/SRR8347480	se	96
SRR8347481	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/001/SRR8347481	se	96
SRR8347482	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/002/SRR8347482	se	97
SRR8347483	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/003/SRR8347483	se	96
SRR8347484	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/004/SRR8347484	se	96
SRR8347485	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/005/SRR8347485	se	95
SRR8347486	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/006/SRR8347486	se	95
SRR8347487	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/007/SRR8347487	se	95
SRR8347488	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/008/SRR8347488	se	92
SRR8347489	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR834/009/SRR8347489	se	95
