Run	Location	End	Quality
SRR3931335	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/005/SRR3931335	pe	91
SRR3931336	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/006/SRR3931336	pe	88
SRR3931337	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/007/SRR3931337	se	94
SRR3931338	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/008/SRR3931338	pe	92
SRR3931339	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/009/SRR3931339	pe	94
SRR3931340	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/000/SRR3931340	pe	92
SRR3931341	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/001/SRR3931341	pe	87
SRR3931342	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/002/SRR3931342	pe	89
SRR3931343	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/003/SRR3931343	pe	90
SRR3931344	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/004/SRR3931344	pe	94
SRR3931345	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/005/SRR3931345	pe	90
SRR3931346	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/006/SRR3931346	pe	91
SRR3931347	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/007/SRR3931347	pe	90
SRR3931348	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/008/SRR3931348	pe	89
SRR3931349	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/009/SRR3931349	pe	94
SRR3931350	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/000/SRR3931350	pe	86
SRR3931351	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/001/SRR3931351	pe	92
SRR3931352	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/002/SRR3931352	pe	94
SRR3931353	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/003/SRR3931353	pe	92
SRR3931354	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/004/SRR3931354	pe	92
SRR3931355	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR393/005/SRR3931355	pe	92
