Run	Location	End	Quality
ERR5918495	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/005/ERR5918495	pe	85
ERR5918496	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/006/ERR5918496	pe	75
ERR5918497	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/007/ERR5918497	pe	85
ERR5918498	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/008/ERR5918498	pe	72
ERR5918499	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/009/ERR5918499	pe	27
ERR5918500	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/000/ERR5918500	pe	62
ERR5918501	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/001/ERR5918501	pe	83
ERR5918502	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/002/ERR5918502	pe	67
ERR5918503	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/003/ERR5918503	pe	78
ERR5918504	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/004/ERR5918504	pe	58
ERR5918505	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/005/ERR5918505	pe	79
ERR5918506	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/006/ERR5918506	pe	59
ERR5918507	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/007/ERR5918507	pe	78
ERR5918508	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/008/ERR5918508	pe	67
ERR5918509	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/009/ERR5918509	pe	81
ERR5918510	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/000/ERR5918510	pe	60
ERR5918511	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/001/ERR5918511	pe	67
ERR5918512	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/002/ERR5918512	pe	61
ERR5918513	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/003/ERR5918513	pe	82
ERR5918514	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/004/ERR5918514	pe	53
ERR5918515	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/005/ERR5918515	pe	37
ERR5918516	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/006/ERR5918516	pe	67
ERR5918517	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/007/ERR5918517	pe	84
ERR5918518	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR591/008/ERR5918518	pe	68
