Run	Location	End	Quality
ERR4822666	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/006/ERR4822666	pe	86
ERR4822679	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/009/ERR4822679	pe	88
ERR4822682	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/002/ERR4822682	pe	88
ERR4822683	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/003/ERR4822683	pe	88
ERR4822684	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/004/ERR4822684	pe	88
ERR4822685	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4822685	pe	88
ERR4822686	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/006/ERR4822686	pe	89
ERR4822687	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/007/ERR4822687	pe	90
ERR4822688	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/008/ERR4822688	pe	90
ERR4822689	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/009/ERR4822689	pe	90
ERR4822690	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/000/ERR4822690	pe	89
ERR4822691	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/001/ERR4822691	pe	89
ERR4822692	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/002/ERR4822692	pe	89
ERR4822693	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/003/ERR4822693	pe	89
ERR4822694	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/004/ERR4822694	pe	89
ERR4822695	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4822695	pe	89
ERR4822697	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/007/ERR4822697	pe	89
ERR4822713	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/003/ERR4822713	pe	88
ERR4822714	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/004/ERR4822714	pe	88
ERR4822715	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4822715	pe	86
ERR4822719	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/009/ERR4822719	pe	85
ERR4822738	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/008/ERR4822738	pe	85
ERR4822739	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/009/ERR4822739	pe	87
ERR4822766	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/006/ERR4822766	pe	87
ERR4822767	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/007/ERR4822767	pe	85
ERR4822768	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/008/ERR4822768	pe	87
ERR4822775	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4822775	pe	87
ERR4822826	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/006/ERR4822826	pe	87
ERR4822833	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/003/ERR4822833	pe	87
ERR4822834	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/004/ERR4822834	pe	86
ERR4822835	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4822835	pe	87
ERR4822836	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/006/ERR4822836	pe	87
ERR4822837	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/007/ERR4822837	pe	88
ERR4822838	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/008/ERR4822838	pe	87
ERR4824523	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/003/ERR4824523	pe	87
ERR4824535	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR482/005/ERR4824535	pe	87
