Run	Location	End	Quality
SRR2225857	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/007/SRR2225857	se	96
SRR2225858	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/008/SRR2225858	se	93
SRR2225859	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/009/SRR2225859	se	93
SRR2225860	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/000/SRR2225860	se	92
SRR2225861	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/001/SRR2225861	se	94
SRR2225862	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/002/SRR2225862	se	93
SRR2225863	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/003/SRR2225863	se	90
SRR2225864	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/004/SRR2225864	se	92
SRR2225865	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/005/SRR2225865	se	94
SRR2225866	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/006/SRR2225866	se	93
SRR2225867	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/007/SRR2225867	se	94
SRR2225868	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/008/SRR2225868	se	94
SRR2225869	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/009/SRR2225869	se	95
SRR2225870	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/000/SRR2225870	se	91
SRR2225871	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/001/SRR2225871	se	93
SRR2225872	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/002/SRR2225872	se	88
SRR2225873	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/003/SRR2225873	se	92
SRR2225874	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/004/SRR2225874	se	91
SRR2225875	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/005/SRR2225875	se	90
SRR2225876	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/006/SRR2225876	se	93
SRR2225877	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/007/SRR2225877	se	94
SRR2225878	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/008/SRR2225878	se	93
SRR2225879	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/009/SRR2225879	se	93
SRR2225880	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR222/000/SRR2225880	se	93
