Run	Location	End	Quality
SRR2070804	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/004/SRR2070804	pe	94
SRR2070805	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/005/SRR2070805	pe	90
SRR2070806	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/006/SRR2070806	pe	85
SRR2070828	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/008/SRR2070828	pe	92
SRR2070829	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/009/SRR2070829	pe	93
SRR2070830	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/000/SRR2070830	pe	90
SRR2070831	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/001/SRR2070831	pe	94
SRR2070848	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/008/SRR2070848	pe	90
SRR2070849	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/009/SRR2070849	pe	93
SRR2071953	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/003/SRR2071953	pe	93
SRR2075382	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/002/SRR2075382	pe	74
SRR2075383	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/003/SRR2075383	pe	90
SRR2075384	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/004/SRR2075384	pe	91
SRR2075385	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/005/SRR2075385	pe	88
SRR2075386	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR207/006/SRR2075386	pe	93
