Run	Location	End	Quality
SRR1174009	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/009/SRR1174009	se	98
SRR1174010	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/000/SRR1174010	se	97
SRR1174011	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/001/SRR1174011	se	97
SRR1174012	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/002/SRR1174012	se	98
SRR1174013	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/003/SRR1174013	se	97
SRR1174014	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR117/004/SRR1174014	se	97
