Run	Location	End	Quality
SRR12158445	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/045/SRR12158445	pe	85
SRR12158446	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/046/SRR12158446	pe	83
SRR12158447	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/047/SRR12158447	pe	85
SRR12158448	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/048/SRR12158448	pe	84
SRR12158449	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/049/SRR12158449	pe	84
SRR12158450	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/050/SRR12158450	pe	83
SRR12158451	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/051/SRR12158451	pe	83
SRR12158452	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/052/SRR12158452	pe	83
SRR12158453	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/053/SRR12158453	pe	83
SRR12158454	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/054/SRR12158454	pe	82
SRR12158455	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/055/SRR12158455	pe	85
SRR12158456	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/056/SRR12158456	pe	84
SRR12158457	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/057/SRR12158457	pe	84
SRR12158458	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/058/SRR12158458	pe	84
SRR12158459	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/059/SRR12158459	pe	85
SRR12158460	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/060/SRR12158460	pe	83
SRR12158461	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/061/SRR12158461	pe	84
SRR12158462	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/062/SRR12158462	pe	85
SRR12158463	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/063/SRR12158463	pe	83
SRR12158464	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR121/064/SRR12158464	pe	83
