Run	Location	End	Quality
SRR5188237	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/007/SRR5188237	se	94
SRR5188238	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/008/SRR5188238	se	96
SRR5188239	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/009/SRR5188239	se	95
SRR5188240	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/000/SRR5188240	se	96
SRR5188241	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/001/SRR5188241	se	95
SRR5188242	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/002/SRR5188242	se	96
SRR5188255	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/005/SRR5188255	se	97
SRR5188256	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/006/SRR5188256	se	96
SRR5188257	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/007/SRR5188257	se	97
SRR5188258	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/008/SRR5188258	se	97
SRR5188259	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/009/SRR5188259	se	97
SRR5188260	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/000/SRR5188260	se	96
SRR5188261	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/001/SRR5188261	se	97
SRR5188262	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/002/SRR5188262	se	95
SRR5188263	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/003/SRR5188263	se	96
SRR5188264	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/004/SRR5188264	se	95
SRR5188265	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/005/SRR5188265	se	95
SRR5188266	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR518/006/SRR5188266	se	94
