SRP115811	SRR5947748	AmA3 strain sample	
SRP115811	SRR5947749	AmA3 strain sample	
SRP115811	SRR5947750	AmA3 strain sample	
SRP115811	SRR5947751	AmA3 strain sample	
SRP115811	SRR5947752	AmA3 strain sample	
SRP115811	SRR5947753	AmA3 strain sample	
SRP115811	SRR5947754	AmA3 strain sample	
SRP115811	SRR5947755	AmA3 strain sample	
SRP115811	SRR5947756	AmA3 strain sample	
SRP115811	SRR5947757	AmA3 strain sample	
SRP115811	SRR5947758	AmA3 strain sample	
SRP115811	SRR5947759	AmA3 strain sample	
