SRP096620	SRR5169100	Lumenal-derived larvae	
SRP096620	SRR5169099	Lumenal-derived larvae	
SRP096620	SRR5169098	Lumenal-derived larvae	
SRP096620	SRR5169103	Mucosal-derived larvae	
SRP096620	SRR5169102	Mucosal-derived larvae	
SRP096620	SRR5169101	Mucosal-derived larvae	
