Run	Location	End	Quality
SRR10776754	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/054/SRR10776754	pe	94
SRR10776755	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/055/SRR10776755	pe	94
SRR10776756	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/056/SRR10776756	pe	94
SRR10776757	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/057/SRR10776757	pe	94
SRR10776758	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/058/SRR10776758	pe	94
SRR10776759	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/059/SRR10776759	pe	94
SRR10776760	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/060/SRR10776760	pe	94
SRR10776761	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/061/SRR10776761	pe	94
SRR10776762	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/062/SRR10776762	pe	94
SRR10776763	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/063/SRR10776763	pe	93
SRR10776764	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/064/SRR10776764	pe	95
SRR10776765	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/065/SRR10776765	pe	94
SRR10776766	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/066/SRR10776766	pe	95
SRR10776767	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/067/SRR10776767	pe	95
SRR10776768	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/068/SRR10776768	pe	95
SRR10776769	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/069/SRR10776769	pe	95
SRR10776770	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/070/SRR10776770	pe	95
SRR10776771	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/071/SRR10776771	pe	95
SRR10776772	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/072/SRR10776772	pe	94
SRR10776773	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR107/073/SRR10776773	pe	94
