Run	Location	End	Quality
SRR6384290	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR638/000/SRR6384290	pe	53
SRR6384291	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR638/001/SRR6384291	pe	39
