Run	Location	End	Quality
SRR6781112	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/002/SRR6781112	pe	96
SRR6781113	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/003/SRR6781113	pe	83
SRR6781114	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/004/SRR6781114	pe	90
SRR6781115	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/005/SRR6781115	se	95
SRR6781116	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/006/SRR6781116	pe	74
SRR6781117	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/007/SRR6781117	pe	93
SRR6781118	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/008/SRR6781118	se	88
SRR6781119	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/009/SRR6781119	pe	85
SRR6781120	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/000/SRR6781120	pe	93
SRR6781121	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/001/SRR6781121	se	91
SRR6781122	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/002/SRR6781122	pe	92
SRR6781123	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/003/SRR6781123	pe	92
SRR6781124	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/004/SRR6781124	pe	91
SRR6781125	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/005/SRR6781125	pe	91
SRR6781126	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/006/SRR6781126	pe	92
SRR6781127	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/007/SRR6781127	se	86
SRR6781128	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/008/SRR6781128	pe	75
SRR6781129	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/009/SRR6781129	pe	92
SRR6781130	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/000/SRR6781130	se	90
SRR6781131	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/001/SRR6781131	pe	91
SRR6781132	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/002/SRR6781132	pe	92
SRR6781133	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/003/SRR6781133	pe	96
SRR6781134	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/004/SRR6781134	pe	92
SRR6781135	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/005/SRR6781135	pe	94
SRR6781136	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/006/SRR6781136	se	96
SRR6781137	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/007/SRR6781137	pe	72
SRR6781138	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/008/SRR6781138	pe	93
SRR6781139	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/009/SRR6781139	pe	96
SRR6781140	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/000/SRR6781140	pe	67
SRR6781141	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/001/SRR6781141	pe	93
SRR6781142	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/002/SRR6781142	se	94
SRR6781143	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/003/SRR6781143	pe	73
SRR6781144	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/004/SRR6781144	pe	92
SRR6781145	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR678/005/SRR6781145	pe	97
