Run	Location	End	Quality
SRR7768343	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/003/SRR7768343	pe	34
SRR7768344	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/004/SRR7768344	pe	75
SRR7768345	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/005/SRR7768345	pe	71
SRR7768346	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/006/SRR7768346	pe	65
SRR7768347	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/007/SRR7768347	pe	66
SRR7768348	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/008/SRR7768348	pe	66
SRR7768349	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/009/SRR7768349	pe	75
SRR7768350	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/000/SRR7768350	pe	70
SRR7768351	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/001/SRR7768351	pe	78
SRR7768352	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/002/SRR7768352	pe	66
SRR7768353	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/003/SRR7768353	pe	61
SRR7768354	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/004/SRR7768354	pe	59
SRR7768355	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/005/SRR7768355	pe	73
SRR7768356	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/006/SRR7768356	pe	75
SRR7768357	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/007/SRR7768357	pe	78
SRR7768358	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/008/SRR7768358	pe	75
SRR7768359	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/009/SRR7768359	pe	72
SRR7768360	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/000/SRR7768360	pe	70
SRR7768361	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/001/SRR7768361	pe	71
SRR7768362	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/002/SRR7768362	pe	72
SRR7768363	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/003/SRR7768363	pe	71
SRR7768364	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/004/SRR7768364	pe	73
SRR7768365	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/005/SRR7768365	pe	80
SRR7768366	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/006/SRR7768366	pe	69
SRR7768367	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/007/SRR7768367	pe	79
SRR7768368	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/008/SRR7768368	pe	77
SRR7768369	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR776/009/SRR7768369	pe	77
