Run	Location	End	Quality
ERR2756688	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/008/ERR2756688	pe	92
ERR2756689	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/009/ERR2756689	pe	93
ERR2756690	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/000/ERR2756690	pe	93
ERR2756691	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/001/ERR2756691	pe	95
ERR2756692	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/002/ERR2756692	pe	96
ERR2756693	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/003/ERR2756693	pe	96
ERR2756694	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/004/ERR2756694	pe	95
ERR2756695	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/005/ERR2756695	pe	96
ERR2756696	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/006/ERR2756696	pe	94
ERR2756697	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/007/ERR2756697	pe	96
ERR2756698	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/008/ERR2756698	pe	96
ERR2756699	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/009/ERR2756699	pe	95
ERR2756700	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/000/ERR2756700	pe	96
ERR2756701	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/001/ERR2756701	pe	96
ERR2756702	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/002/ERR2756702	pe	95
ERR2756703	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/003/ERR2756703	pe	96
ERR2756704	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/004/ERR2756704	pe	96
ERR2756705	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/005/ERR2756705	pe	95
ERR2756706	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/006/ERR2756706	pe	96
ERR2756707	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/007/ERR2756707	pe	96
ERR2756708	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/008/ERR2756708	pe	95
ERR2756709	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/009/ERR2756709	pe	95
ERR2756710	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/000/ERR2756710	pe	96
ERR2756711	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR275/001/ERR2756711	pe	94
